,detail_id,transaction_id,item_id,quantity
930,930,T0000001001,S001,3
931,931,T0000001002,S001,1
932,932,T0000001003,S002,1
933,933,T0000001004,S003,1
934,934,T0000001005,S005,1
935,935,T0000001006,S005,1
936,936,T0000001007,S005,1
937,937,T0000001008,S003,1
938,938,T0000001009,S003,1
939,939,T0000001010,S002,1
940,940,T0000001011,S001,1
941,941,T0000001012,S004,1
942,942,T0000001013,S002,2
943,943,T0000001014,S005,1
944,944,T0000001015,S002,2
945,945,T0000001016,S002,1
946,946,T0000001017,S005,1
947,947,T0000001018,S002,1
948,948,T0000001019,S002,2
949,949,T0000001020,S001,3
950,950,T0000001021,S004,1
951,951,T0000001022,S001,2
952,952,T0000001023,S002,1
953,953,T0000001024,S005,1
954,954,T0000001025,S005,1
955,955,T0000001026,S005,1
956,956,T0000001026,S005,1
957,957,T0000001026,S005,1
958,958,T0000001027,S003,1
959,959,T0000001028,S005,1
960,960,T0000001029,S005,1
961,961,T0000001030,S005,1
962,962,T0000001030,S001,1
963,963,T0000001031,S002,1
964,964,T0000001032,S002,1
965,965,T0000001033,S002,2
966,966,T0000001034,S001,1
967,967,T0000001035,S003,1
968,968,T0000001035,S003,1
969,969,T0000001036,S001,1
970,970,T0000001037,S005,1
971,971,T0000001038,S001,1
972,972,T0000001039,S004,2
973,973,T0000001040,S003,1
974,974,T0000001041,S001,1
975,975,T0000001042,S004,1
976,976,T0000001043,S004,1
977,977,T0000001044,S002,2
978,978,T0000001045,S003,1
979,979,T0000001046,S005,1
980,980,T0000001047,S003,1
981,981,T0000001048,S005,1
982,982,T0000001049,S005,1
983,983,T0000001050,S004,1
984,984,T0000001051,S005,1
985,985,T0000001052,S005,1
986,986,T0000001053,S001,2
987,987,T0000001054,S001,1
988,988,T0000001055,S005,1
989,989,T0000001056,S002,1
990,990,T0000001057,S002,1
991,991,T0000001058,S004,1
992,992,T0000001059,S003,1
993,993,T0000001060,S001,1
994,994,T0000001061,S003,2
995,995,T0000001062,S002,1
996,996,T0000001063,S005,1
997,997,T0000001064,S003,1
998,998,T0000001064,S001,1
999,999,T0000001065,S001,1
1000,1000,T0000001066,S004,1
1001,1001,T0000001066,S005,1
1002,1002,T0000001067,S002,1
1003,1003,T0000001068,S005,1
1004,1004,T0000001069,S001,1
1005,1005,T0000001070,S002,1
1006,1006,T0000001071,S005,1
1007,1007,T0000001072,S003,1
1008,1008,T0000001073,S001,1
1009,1009,T0000001074,S001,1
1010,1010,T0000001075,S001,1
1011,1011,T0000001076,S001,2
1012,1012,T0000001077,S002,2
1013,1013,T0000001078,S001,1
1014,1014,T0000001078,S002,1
1015,1015,T0000001079,S003,1
1016,1016,T0000001080,S002,1
1017,1017,T0000001081,S001,1
1018,1018,T0000001082,S003,1
1019,1019,T0000001083,S001,1
1020,1020,T0000001084,S002,1
1021,1021,T0000001085,S005,1
1022,1022,T0000001086,S003,1
1023,1023,T0000001087,S001,1
1024,1024,T0000001088,S004,1
1025,1025,T0000001089,S004,1
1026,1026,T0000001089,S001,2
1027,1027,T0000001090,S005,1
1028,1028,T0000001090,S002,1
1029,1029,T0000001091,S001,2
1030,1030,T0000001092,S004,1
1031,1031,T0000001093,S001,1
1032,1032,T0000001094,S002,1
1033,1033,T0000001095,S005,1
1034,1034,T0000001096,S003,1
1035,1035,T0000001097,S005,1
1036,1036,T0000001098,S004,1
1037,1037,T0000001099,S001,1
1038,1038,T0000001100,S005,1
1039,1039,T0000001101,S004,1
1040,1040,T0000001101,S002,1
1041,1041,T0000001102,S005,1
1042,1042,T0000001103,S004,1
1043,1043,T0000001104,S002,3
1044,1044,T0000001105,S005,1
1045,1045,T0000001106,S001,1
1046,1046,T0000001107,S004,1
1047,1047,T0000001108,S002,1
1048,1048,T0000001109,S001,1
1049,1049,T0000001110,S003,2
1050,1050,T0000001111,S002,3
1051,1051,T0000001112,S001,2
1052,1052,T0000001113,S005,1
1053,1053,T0000001114,S001,2
1054,1054,T0000001115,S004,1
1055,1055,T0000001116,S004,1
1056,1056,T0000001117,S001,1
1057,1057,T0000001118,S004,1
1058,1058,T0000001119,S001,1
1059,1059,T0000001120,S004,1
1060,1060,T0000001121,S005,1
1061,1061,T0000001122,S003,1
1062,1062,T0000001123,S004,1
1063,1063,T0000001124,S001,1
1064,1064,T0000001125,S005,1
1065,1065,T0000001126,S004,2
1066,1066,T0000001127,S002,1
1067,1067,T0000001128,S005,1
1068,1068,T0000001129,S001,1
1069,1069,T0000001130,S001,1
1070,1070,T0000001131,S001,1
1071,1071,T0000001132,S001,1
1072,1072,T0000001133,S001,2
1073,1073,T0000001134,S003,1
1074,1074,T0000001135,S002,1
1075,1075,T0000001136,S005,1
1076,1076,T0000001137,S005,1
1077,1077,T0000001138,S002,1
1078,1078,T0000001139,S001,1
1079,1079,T0000001140,S001,1
1080,1080,T0000001141,S001,1
1081,1081,T0000001142,S002,1
1082,1082,T0000001143,S001,3
1083,1083,T0000001144,S001,1
1084,1084,T0000001145,S005,1
1085,1085,T0000001146,S002,2
1086,1086,T0000001147,S001,1
1087,1087,T0000001147,S005,1
1088,1088,T0000001148,S001,1
1089,1089,T0000001149,S002,2
1090,1090,T0000001150,S005,1
1091,1091,T0000001151,S002,1
1092,1092,T0000001152,S002,2
1093,1093,T0000001153,S001,1
1094,1094,T0000001154,S002,1
1095,1095,T0000001155,S002,1
1096,1096,T0000001156,S001,1
1097,1097,T0000001157,S004,1
1098,1098,T0000001158,S002,1
1099,1099,T0000001159,S003,1
1100,1100,T0000001160,S002,1
1101,1101,T0000001161,S005,1
1102,1102,T0000001162,S005,1
1103,1103,T0000001163,S002,1
1104,1104,T0000001164,S005,1
1105,1105,T0000001165,S001,2
1106,1106,T0000001166,S001,2
1107,1107,T0000001167,S005,1
1108,1108,T0000001168,S005,1
1109,1109,T0000001169,S005,1
1110,1110,T0000001170,S005,1
1111,1111,T0000001170,S003,1
1112,1112,T0000001171,S005,1
1113,1113,T0000001172,S001,1
1114,1114,T0000001173,S004,2
1115,1115,T0000001174,S004,1
1116,1116,T0000001175,S001,1
1117,1117,T0000001176,S001,1
1118,1118,T0000001177,S005,1
1119,1119,T0000001178,S002,1
1120,1120,T0000001179,S002,1
1121,1121,T0000001180,S002,1
1122,1122,T0000001180,S001,1
1123,1123,T0000001181,S002,1
1124,1124,T0000001182,S001,1
1125,1125,T0000001183,S003,1
1126,1126,T0000001184,S001,3
1127,1127,T0000001185,S005,1
1128,1128,T0000001186,S005,1
1129,1129,T0000001187,S001,1
1130,1130,T0000001188,S002,1
1131,1131,T0000001189,S004,1
1132,1132,T0000001190,S005,1
1133,1133,T0000001191,S001,3
1134,1134,T0000001192,S002,1
1135,1135,T0000001193,S005,1
1136,1136,T0000001194,S005,1
1137,1137,T0000001195,S003,1
1138,1138,T0000001196,S005,1
1139,1139,T0000001197,S003,1
1140,1140,T0000001198,S005,1
1141,1141,T0000001199,S005,1
1142,1142,T0000001199,S001,1
1143,1143,T0000001200,S001,4
1144,1144,T0000001201,S005,1
1145,1145,T0000001202,S001,2
1146,1146,T0000001203,S004,1
1147,1147,T0000001204,S005,1
1148,1148,T0000001205,S004,1
1149,1149,T0000001206,S002,1
1150,1150,T0000001207,S001,2
1151,1151,T0000001208,S002,1
1152,1152,T0000001209,S001,1
1153,1153,T0000001210,S001,1
1154,1154,T0000001211,S001,1
1155,1155,T0000001212,S003,1
1156,1156,T0000001213,S005,1
1157,1157,T0000001214,S005,1
1158,1158,T0000001214,S005,1
1159,1159,T0000001215,S002,1
1160,1160,T0000001216,S004,1
1161,1161,T0000001217,S001,1
1162,1162,T0000001218,S004,1
1163,1163,T0000001219,S001,2
1164,1164,T0000001220,S002,1
1165,1165,T0000001221,S002,1
1166,1166,T0000001222,S003,1
1167,1167,T0000001223,S001,3
1168,1168,T0000001224,S005,1
1169,1169,T0000001225,S001,1
1170,1170,T0000001226,S005,1
1171,1171,T0000001227,S004,1
1172,1172,T0000001228,S001,2
1173,1173,T0000001229,S001,3
1174,1174,T0000001230,S003,1
1175,1175,T0000001231,S002,1
1176,1176,T0000001231,S005,1
1177,1177,T0000001232,S004,1
1178,1178,T0000001233,S002,1
1179,1179,T0000001234,S002,1
1180,1180,T0000001235,S002,1
1181,1181,T0000001236,S005,1
1182,1182,T0000001237,S002,1
1183,1183,T0000001238,S001,1
1184,1184,T0000001239,S004,1
1185,1185,T0000001240,S003,1
1186,1186,T0000001241,S001,1
1187,1187,T0000001242,S005,1
1188,1188,T0000001243,S004,1
1189,1189,T0000001244,S004,1
1190,1190,T0000001245,S005,1
1191,1191,T0000001246,S002,1
1192,1192,T0000001247,S002,1
1193,1193,T0000001248,S005,1
1194,1194,T0000001249,S001,1
1195,1195,T0000001250,S001,1
1196,1196,T0000001251,S005,1
1197,1197,T0000001252,S001,3
1198,1198,T0000001252,S005,1
1199,1199,T0000001253,S005,2
1200,1200,T0000001254,S005,1
1201,1201,T0000001255,S002,1
1202,1202,T0000001256,S001,1
1203,1203,T0000001257,S005,1
1204,1204,T0000001258,S003,1
1205,1205,T0000001259,S001,1
1206,1206,T0000001260,S001,2
1207,1207,T0000001261,S003,1
1208,1208,T0000001262,S001,1
1209,1209,T0000001263,S001,1
1210,1210,T0000001264,S005,1
1211,1211,T0000001265,S001,3
1212,1212,T0000001265,S002,2
1213,1213,T0000001266,S002,1
1214,1214,T0000001267,S005,2
1215,1215,T0000001268,S001,1
1216,1216,T0000001269,S004,1
1217,1217,T0000001270,S001,2
1218,1218,T0000001271,S005,1
1219,1219,T0000001272,S001,1
1220,1220,T0000001273,S002,2
1221,1221,T0000001274,S002,2
1222,1222,T0000001275,S001,1
1223,1223,T0000001276,S002,1
1224,1224,T0000001277,S002,1
1225,1225,T0000001278,S004,1
1226,1226,T0000001279,S003,1
1227,1227,T0000001280,S003,1
1228,1228,T0000001281,S003,1
1229,1229,T0000001282,S003,1
1230,1230,T0000001283,S003,1
1231,1231,T0000001284,S004,1
1232,1232,T0000001285,S002,1
1233,1233,T0000001286,S002,2
1234,1234,T0000001287,S002,1
1235,1235,T0000001288,S001,2
1236,1236,T0000001289,S003,1
1237,1237,T0000001290,S001,3
1238,1238,T0000001291,S001,2
1239,1239,T0000001292,S003,1
1240,1240,T0000001293,S003,1
1241,1241,T0000001294,S001,3
1242,1242,T0000001295,S004,1
1243,1243,T0000001296,S001,1
1244,1244,T0000001297,S002,2
1245,1245,T0000001298,S001,2
1246,1246,T0000001299,S003,1
1247,1247,T0000001300,S002,1
1248,1248,T0000001301,S005,1
1249,1249,T0000001302,S005,1
1250,1250,T0000001303,S003,1
1251,1251,T0000001304,S001,1
1252,1252,T0000001305,S003,1
1253,1253,T0000001306,S001,2
1254,1254,T0000001307,S001,2
1255,1255,T0000001308,S005,1
1256,1256,T0000001309,S003,1
1257,1257,T0000001310,S003,1
1258,1258,T0000001311,S001,2
1259,1259,T0000001312,S005,1
1260,1260,T0000001313,S005,1
1261,1261,T0000001313,S001,1
1262,1262,T0000001314,S005,1
1263,1263,T0000001315,S001,1
1264,1264,T0000001316,S002,1
1265,1265,T0000001317,S002,1
1266,1266,T0000001318,S001,1
1267,1267,T0000001319,S003,1
1268,1268,T0000001320,S002,1
1269,1269,T0000001321,S001,1
1270,1270,T0000001322,S005,1
1271,1271,T0000001322,S003,1
1272,1272,T0000001323,S003,1
1273,1273,T0000001324,S004,1
1274,1274,T0000001325,S005,1
1275,1275,T0000001326,S001,1
1276,1276,T0000001327,S002,1
1277,1277,T0000001328,S001,2
1278,1278,T0000001329,S004,1
1279,1279,T0000001330,S001,2
1280,1280,T0000001331,S001,1
1281,1281,T0000001332,S002,1
1282,1282,T0000001333,S001,1
1283,1283,T0000001334,S005,1
1284,1284,T0000001335,S004,2
1285,1285,T0000001336,S001,1
1286,1286,T0000001337,S005,1
1287,1287,T0000001338,S004,1
1288,1288,T0000001339,S001,1
1289,1289,T0000001340,S004,1
1290,1290,T0000001341,S003,1
1291,1291,T0000001342,S005,1
1292,1292,T0000001343,S004,1
1293,1293,T0000001344,S004,1
1294,1294,T0000001345,S003,1
1295,1295,T0000001346,S002,1
1296,1296,T0000001347,S005,1
1297,1297,T0000001348,S002,1
1298,1298,T0000001349,S001,1
1299,1299,T0000001350,S001,1
1300,1300,T0000001351,S004,1
1301,1301,T0000001351,S002,1
1302,1302,T0000001352,S004,1
1303,1303,T0000001353,S001,1
1304,1304,T0000001354,S001,2
1305,1305,T0000001355,S004,1
1306,1306,T0000001356,S003,1
1307,1307,T0000001357,S001,1
1308,1308,T0000001358,S002,1
1309,1309,T0000001359,S004,1
1310,1310,T0000001360,S002,1
1311,1311,T0000001361,S002,1
1312,1312,T0000001362,S003,1
1313,1313,T0000001363,S001,3
1314,1314,T0000001364,S002,1
1315,1315,T0000001365,S005,1
1316,1316,T0000001366,S001,1
1317,1317,T0000001367,S003,1
1318,1318,T0000001368,S005,1
1319,1319,T0000001369,S005,1
1320,1320,T0000001370,S001,2
1321,1321,T0000001371,S001,1
1322,1322,T0000001372,S002,1
1323,1323,T0000001373,S002,1
1324,1324,T0000001374,S001,1
1325,1325,T0000001375,S003,1
1326,1326,T0000001376,S001,1
1327,1327,T0000001376,S005,1
1328,1328,T0000001377,S005,1
1329,1329,T0000001378,S005,1
1330,1330,T0000001379,S001,1
1331,1331,T0000001380,S003,1
1332,1332,T0000001381,S005,1
1333,1333,T0000001381,S004,1
1334,1334,T0000001382,S001,3
1335,1335,T0000001383,S003,1
1336,1336,T0000001384,S001,1
1337,1337,T0000001385,S002,2
1338,1338,T0000001386,S001,1
1339,1339,T0000001387,S001,1
1340,1340,T0000001388,S005,1
1341,1341,T0000001389,S004,1
1342,1342,T0000001390,S002,2
1343,1343,T0000001391,S004,2
1344,1344,T0000001392,S002,1
1345,1345,T0000001393,S001,1
1346,1346,T0000001394,S001,2
1347,1347,T0000001395,S005,1
1348,1348,T0000001396,S005,1
1349,1349,T0000001397,S002,1
1350,1350,T0000001398,S005,2
1351,1351,T0000001399,S001,1
1352,1352,T0000001400,S002,1
1353,1353,T0000001401,S003,1
1354,1354,T0000001402,S001,1
1355,1355,T0000001403,S005,1
1356,1356,T0000001404,S005,1
1357,1357,T0000001405,S002,1
1358,1358,T0000001406,S004,1
1359,1359,T0000001407,S001,1
1360,1360,T0000001408,S001,1
1361,1361,T0000001409,S004,1
1362,1362,T0000001410,S001,1
1363,1363,T0000001411,S002,1
1364,1364,T0000001412,S005,1
1365,1365,T0000001413,S001,1
1366,1366,T0000001414,S002,1
1367,1367,T0000001415,S005,1
1368,1368,T0000001416,S001,2
1369,1369,T0000001417,S004,1
1370,1370,T0000001418,S001,1
1371,1371,T0000001419,S003,1
1372,1372,T0000001420,S002,1
1373,1373,T0000001420,S001,2
1374,1374,T0000001421,S001,1
1375,1375,T0000001422,S002,1
1376,1376,T0000001423,S002,1
1377,1377,T0000001424,S005,1
1378,1378,T0000001425,S005,1
1379,1379,T0000001426,S003,1
1380,1380,T0000001427,S002,1
1381,1381,T0000001428,S001,1
1382,1382,T0000001429,S001,1
1383,1383,T0000001430,S003,1
1384,1384,T0000001431,S002,1
1385,1385,T0000001432,S003,1
1386,1386,T0000001433,S001,1
1387,1387,T0000001434,S001,1
1388,1388,T0000001435,S002,1
1389,1389,T0000001436,S001,3
1390,1390,T0000001437,S002,1
1391,1391,T0000001438,S005,1
1392,1392,T0000001439,S002,1
1393,1393,T0000001440,S005,1
1394,1394,T0000001440,S005,1
1395,1395,T0000001441,S005,1
1396,1396,T0000001442,S002,3
1397,1397,T0000001443,S003,1
1398,1398,T0000001444,S005,1
1399,1399,T0000001445,S001,1
1400,1400,T0000001446,S002,2
1401,1401,T0000001447,S002,1
1402,1402,T0000001447,S003,1
1403,1403,T0000001448,S001,1
1404,1404,T0000001449,S001,3
1405,1405,T0000001450,S004,1
1406,1406,T0000001450,S005,1
1407,1407,T0000001451,S001,4
1408,1408,T0000001452,S002,1
1409,1409,T0000001453,S003,1
1410,1410,T0000001454,S005,1
1411,1411,T0000001454,S001,1
1412,1412,T0000001455,S001,1
1413,1413,T0000001456,S005,1
1414,1414,T0000001457,S005,1
1415,1415,T0000001458,S005,1
1416,1416,T0000001459,S004,1
1417,1417,T0000001460,S001,2
1418,1418,T0000001461,S002,1
1419,1419,T0000001462,S001,1
1420,1420,T0000001463,S002,1
1421,1421,T0000001464,S005,1
1422,1422,T0000001465,S005,1
1423,1423,T0000001466,S002,1
1424,1424,T0000001467,S002,1
1425,1425,T0000001468,S002,1
1426,1426,T0000001469,S001,2
1427,1427,T0000001470,S001,2
1428,1428,T0000001471,S001,1
1429,1429,T0000001472,S005,1
1430,1430,T0000001473,S001,3
1431,1431,T0000001473,S004,1
1432,1432,T0000001474,S004,1
1433,1433,T0000001474,S001,1
1434,1434,T0000001475,S001,1
1435,1435,T0000001475,S005,1
1436,1436,T0000001476,S001,1
1437,1437,T0000001477,S001,1
1438,1438,T0000001477,S001,1
1439,1439,T0000001478,S001,1
1440,1440,T0000001479,S002,1
1441,1441,T0000001480,S004,2
1442,1442,T0000001481,S001,2
1443,1443,T0000001482,S005,1
1444,1444,T0000001483,S004,1
1445,1445,T0000001484,S005,1
1446,1446,T0000001485,S003,2
1447,1447,T0000001486,S003,1
1448,1448,T0000001487,S001,1
1449,1449,T0000001488,S001,2
1450,1450,T0000001489,S005,1
1451,1451,T0000001490,S003,1
1452,1452,T0000001491,S005,1
1453,1453,T0000001492,S005,1
1454,1454,T0000001493,S001,1
1455,1455,T0000001494,S001,1
1456,1456,T0000001495,S001,1
1457,1457,T0000001496,S004,1
1458,1458,T0000001497,S004,1
1459,1459,T0000001498,S005,1
1460,1460,T0000001499,S005,1
1461,1461,T0000001500,S005,1
1462,1462,T0000001501,S002,1
1463,1463,T0000001502,S001,2
1464,1464,T0000001503,S005,1
1465,1465,T0000001504,S005,1
1466,1466,T0000001505,S005,1
1467,1467,T0000001506,S005,1
1468,1468,T0000001507,S002,1
1469,1469,T0000001508,S002,1
1470,1470,T0000001509,S002,1
1471,1471,T0000001510,S005,1
1472,1472,T0000001511,S003,2
1473,1473,T0000001512,S001,1
1474,1474,T0000001513,S004,1
1475,1475,T0000001514,S001,2
1476,1476,T0000001515,S001,1
1477,1477,T0000001516,S005,1
1478,1478,T0000001517,S003,1
1479,1479,T0000001518,S005,1
1480,1480,T0000001519,S003,1
1481,1481,T0000001520,S005,1
1482,1482,T0000001521,S003,2
1483,1483,T0000001522,S005,1
1484,1484,T0000001523,S002,1
1485,1485,T0000001524,S003,1
1486,1486,T0000001525,S004,1
1487,1487,T0000001526,S001,1
1488,1488,T0000001526,S001,1
1489,1489,T0000001527,S001,1
1490,1490,T0000001528,S002,1
1491,1491,T0000001529,S002,1
1492,1492,T0000001530,S005,1
1493,1493,T0000001531,S003,2
1494,1494,T0000001532,S004,1
1495,1495,T0000001533,S003,1
1496,1496,T0000001534,S001,1
1497,1497,T0000001535,S005,1
1498,1498,T0000001536,S003,1
1499,1499,T0000001537,S002,1
1500,1500,T0000001538,S002,1
1501,1501,T0000001539,S001,1
1502,1502,T0000001540,S003,1
1503,1503,T0000001541,S001,3
1504,1504,T0000001542,S003,1
1505,1505,T0000001543,S001,3
1506,1506,T0000001544,S002,2
1507,1507,T0000001545,S001,2
1508,1508,T0000001546,S005,1
1509,1509,T0000001547,S003,1
1510,1510,T0000001548,S004,1
1511,1511,T0000001549,S001,1
1512,1512,T0000001550,S002,3
1513,1513,T0000001551,S001,1
1514,1514,T0000001551,S001,1
1515,1515,T0000001552,S002,1
1516,1516,T0000001553,S005,1
1517,1517,T0000001554,S004,1
1518,1518,T0000001555,S002,1
1519,1519,T0000001556,S002,1
1520,1520,T0000001557,S001,1
1521,1521,T0000001558,S002,1
1522,1522,T0000001559,S001,1
1523,1523,T0000001560,S005,1
1524,1524,T0000001560,S005,1
1525,1525,T0000001561,S004,1
1526,1526,T0000001562,S002,1
1527,1527,T0000001563,S003,1
1528,1528,T0000001564,S001,1
1529,1529,T0000001565,S003,1
1530,1530,T0000001566,S004,1
1531,1531,T0000001567,S002,2
1532,1532,T0000001568,S001,2
1533,1533,T0000001569,S005,1
1534,1534,T0000001570,S001,1
1535,1535,T0000001571,S002,1
1536,1536,T0000001572,S002,1
1537,1537,T0000001573,S001,1
1538,1538,T0000001574,S002,1
1539,1539,T0000001575,S001,2
1540,1540,T0000001576,S001,3
1541,1541,T0000001577,S001,2
1542,1542,T0000001578,S003,2
1543,1543,T0000001579,S005,1
1544,1544,T0000001580,S005,1
1545,1545,T0000001581,S001,3
1546,1546,T0000001582,S001,2
1547,1547,T0000001583,S005,1
1548,1548,T0000001584,S003,1
1549,1549,T0000001585,S002,1
1550,1550,T0000001586,S002,1
1551,1551,T0000001586,S001,1
1552,1552,T0000001587,S005,2
1553,1553,T0000001588,S001,1
1554,1554,T0000001589,S003,1
1555,1555,T0000001590,S003,1
1556,1556,T0000001591,S001,1
1557,1557,T0000001592,S003,1
1558,1558,T0000001593,S002,1
1559,1559,T0000001594,S005,1
1560,1560,T0000001595,S005,1
1561,1561,T0000001596,S002,3
1562,1562,T0000001597,S002,2
1563,1563,T0000001598,S001,1
1564,1564,T0000001599,S005,1
1565,1565,T0000001600,S003,1
1566,1566,T0000001601,S005,1
1567,1567,T0000001602,S005,1
1568,1568,T0000001603,S001,1
1569,1569,T0000001603,S002,1
1570,1570,T0000001604,S001,3
1571,1571,T0000001605,S001,2
1572,1572,T0000001606,S002,1
